create_time,start_time,cards,gpu_time,duration_time
1910476,1910569,1,70681,70681
3582049,3582124,1,58112,58112
1199196,1199273,4,204280,51070
3501155,3501158,2,246972,123486
2610019,2610023,4,628200,157050
2669593,2669629,2,237368,118684
2471774,2471870,2,215648,107824
1836879,1836919,4,189756,47439
2064755,2064803,1,99211,99211
1860423,1860509,1,928598,928598
1189802,1189856,1,13662,13662
165129,165139,1,130227,130227
103059,103084,4,579236,144809
547846,547904,4,414724,103681
3332274,3332276,1,113860,113860
1574449,1574459,2,259726,129863
1964187,1964188,1,136429,136429
1798067,1798109,2,146784,73392
2259195,2259279,6,959634,159939
2036356,2036436,4,601152,150288
1551865,1551934,2,163930,81965
507988,508071,1,119285,119285
3850011,3850097,2,118006,59003
226700,226708,1,118910,118910
3684160,3684199,4,213312,53328
1695577,1695643,4,229140,57285
409013,409100,2,181764,90882
1902738,1902756,6,335088,55848
235072,235153,2,51818,25909
3063402,3063454,2,69292,34646
933169,933208,2,240604,120302
3604116,3604184,1,106515,106515
857090,857171,4,325116,81279
3565595,3565623,1,122930,122930
1862994,1863025,2,251312,125656
973431,973526,2,1878740,939370
3572513,3572546,1,59461,59461
621951,622011,6,148284,24714
881959,882036,2,321506,160753
2982436,2982463,4,564840,141210
2514893,2514980,2,294650,147325
3300112,3300186,1,56318,56318
3681546,3681583,1,25657,25657
2802831,2802903,2,111466,55733
295276,295299,2,37212,18606
3208743,3208838,1,77363,77363
535749,535816,2,164446,82223
3128191,3128213,2,131358,65679
3135599,3135641,1,136632,136632
3134168,3134233,4,4643440,1160860
2977840,2977881,1,4102,4102
2982150,2982182,2,254614,127307
3023296,3023340,1,1153151,1153151
2368026,2368028,2,126260,63130
2739590,2739596,2,149154,74577
1815991,1816059,4,544148,136037
1881635,1881660,4,441952,110488
532083,532144,2,139030,69515
931692,931782,2,91472,45736
794968,794988,2,7248,3624
1420430,1420437,1,46097,46097
1825089,1825096,1,31890,31890
2767740,2767759,2,165128,82564
935449,935521,1,137492,137492
2664300,2664395,1,321005,321005
780688,780772,1,65935,65935
1458437,1458536,1,141165,141165
431087,431168,1,139662,139662
3086482,3086570,1,119708,119708
383497,383505,2,233614,116807
749037,749070,1,125779,125779
562408,562446,1,106645,106645
61473,61563,1,5972,5972
3469228,3469237,1,103193,103193
494520,494616,2,32528,16264
1895741,1895821,2,68912,34456
3453851,3453903,1,211526,211526
2835519,2835611,2,278058,139029
3102065,3102128,2,38692,19346
263366,263457,1,18304,18304
1223424,1223463,6,362526,60421
228266,228359,4,131300,32825
1715853,1715922,1,8362,8362
1693275,1693367,2,2467760,1233880
218381,218427,2,61220,30610
1131290,1131320,1,28501,28501
2088590,2088681,1,18967,18967
2497298,2497332,1,49341,49341
3223212,3223288,2,295278,147639
463082,463156,1,41928,41928
1252851,1252867,1,79230,79230
2172803,2172835,6,1096374,182729
1673004,1673035,8,298136,37267
3011980,3011988,1,101403,101403
3843207,3843301,2,2130768,1065384
1970748,1970800,1,15224,15224
266639,266674,1,56974,56974
981024,981065,4,67992,16998
3222399,3222469,1,141772,141772
3158468,3158511,1,67597,67597
1643157,1643250,2,129616,64808
3665736,3665782,1,107179,107179
3840640,3840702,2,182640,91320
843286,843305,1,55984,55984
1055132,1055171,1,90664,90664
2661960,2661975,2,2488588,1244294
2769427,2769526,4,639956,159989
380676,380688,1,40591,40591
1747022,1747080,4,358472,89618
3885638,3885665,1,6939,6939
3248232,3248286,1,72022,72022
1709763,1709851,8,1062128,132766
3819907,3819954,1,20544,20544
2731091,2731099,2,278320,139160
2506956,2507051,2,47648,23824
780892,780917,6,53160,8860
3323605,3323612,2,146552,73276
3385206,3385273,1,36374,36374
3600911,3600951,2,286992,143496
3294804,3294841,1,59307,59307
1804882,1804972,1,62058,62058
3132197,3132240,6,155322,25887
928406,928449,1,143740,143740
2520743,2520768,1,19244,19244
2733065,2733072,1,8426,8426
1356774,1356798,6,41166,6861
3113014,3113017,4,589736,147434
3364628,3364703,6,638748,106458
1690839,1690888,6,1289658,214943
717655,717747,1,84971,84971
371405,371455,1,85640,85640
3039496,3039539,1,1272619,1272619
995225,995284,6,906612,151102
3588849,3588857,1,244904,244904
2393591,2393627,1,113072,113072
2242858,2242869,4,132952,33238
2821238,2821261,1,29986,29986
1900509,1900521,2,250320,125160
661437,661499,8,729160,91145
418402,418425,8,1101352,137669
622809,622884,1,4289,4289
1273896,1273969,1,105656,105656
3169387,3169442,1,96055,96055
1638130,1638202,1,32836,32836
2703146,2703239,2,85718,42859
2709501,2709552,2,129474,64737
3036758,3036775,1,93073,93073
924675,924753,1,62598,62598
2069631,2069661,1,90813,90813
2068240,2068257,1,113122,113122
2888434,2888517,1,62179,62179
2063502,2063561,1,138832,138832
1362279,1362290,1,30898,30898
1490495,1490591,1,111149,111149
2358922,2358956,2,270894,135447
1663170,1663208,1,392153,392153
2516399,2516452,1,74256,74256
1204631,1204672,2,102556,51278
781352,781398,4,649944,162486
2136496,2136576,1,32830,32830
1233530,1233626,1,921089,921089
1712335,1712374,2,311162,155581
3041556,3041568,1,104186,104186
18074,18130,4,456932,114233
562890,562896,2,236052,118026
552992,553017,1,66345,66345
1745863,1745919,1,556262,556262
3415469,3415567,8,146168,18271
2092355,2092367,6,1086156,181026
2263699,2263750,2,165888,82944
2121066,2121101,1,25487,25487
1397695,1397766,1,105991,105991
1617697,1617794,1,102745,102745
1093503,1093595,1,95298,95298
1268034,1268042,2,168834,84417
2197120,2197169,8,280064,35008
1171492,1171549,2,57256,28628
3591169,3591204,1,528043,528043
1375431,1375441,2,67362,33681
1140298,1140347,1,7044,7044
704265,704273,1,91643,91643
3858977,3859019,2,215834,107917
3137627,3137706,4,610396,152599
2186806,2186873,4,249052,62263
2277627,2277639,2,270090,135045
1871463,1871554,2,14056,7028
980237,980300,1,116497,116497
503545,503553,2,1021460,510730
3130539,3130630,1,30532,30532
1973842,1973850,4,206312,51578
1443196,1443212,2,637688,318844
3822098,3822113,1,8117,8117
1268482,1268570,1,34702,34702
2168465,2168533,6,1254972,209162
1812913,1812983,1,10603,10603
2982320,2982337,2,302554,151277
873931,873999,1,87701,87701
1187607,1187681,1,66714,66714
588520,588574,1,116527,116527
980767,980847,4,394992,98748
1190612,1190646,8,721832,90229
3743245,3743267,2,44870,22435
1826996,1826998,6,858318,143053
512223,512238,1,33945,33945
2378347,2378434,1,92323,92323
1546377,1546435,6,859818,143303
1418300,1418341,1,91872,91872
2287578,2287651,1,125528,125528
166597,166673,1,727631,727631
1987205,1987206,2,135724,67862
2417189,2417229,1,22668,22668
3289079,3289086,1,13834,13834
272779,272827,1,127014,127014
3836476,3836516,1,73678,73678
2051112,2051139,1,49006,49006
70188,70251,4,317000,79250
2737827,2737859,6,786558,131093
1144973,1144998,4,325884,81471
3266661,3266730,1,135836,135836
3227864,3227943,8,1064928,133116
858745,858817,6,194754,32459
879783,879834,1,22750,22750
3201186,3201246,1,214602,214602
3781055,3781083,1,137155,137155
1705709,1705772,6,457698,76283
3479787,3479802,8,7965592,995699
1219877,1219960,1,22388,22388
2877327,2877421,6,907542,151257
2936465,2936552,2,252484,126242
437471,437489,2,204678,102339
2438243,2438296,1,36703,36703
2165804,2165881,1,117757,117757
575338,575404,1,959406,959406
3212683,3212704,1,86348,86348
242384,242438,1,98400,98400
3750374,3750386,2,55698,27849
2040267,2040361,2,82350,41175
1744397,1744489,2,163648,81824
241786,241815,1,446162,446162
2219698,2219708,2,212850,106425
3262996,3263045,1,139977,139977
2610807,2610897,6,248994,41499
1345437,1345484,1,80486,80486
386354,386452,1,88339,88339
3672771,3672804,4,325020,81255
2292333,2292350,1,7921,7921
71753,71834,4,619252,154813
2515916,2515922,1,116622,116622
2729237,2729244,2,125446,62723
2205597,2205631,2,315098,157549
669178,669187,1,57795,57795
3653590,3653629,2,1120384,560192
1185261,1185320,1,137282,137282
1310273,1310310,4,517488,129372
528533,528582,6,632586,105431
2847986,2847990,1,134786,134786
350993,351090,1,41952,41952
1394383,1394417,1,1156468,1156468
2431094,2431164,4,120152,30038
2988388,2988403,4,68804,17201
3669025,3669086,4,737572,184393
1365946,1366031,1,100225,100225
18877,18894,2,313590,156795
590997,591042,1,4301,4301
3781528,3781611,1,50864,50864
3086900,3086993,2,185652,92826
2727663,2727755,6,1238250,206375
241857,241862,2,317642,158821
3289774,3289859,1,72464,72464
215425,215429,1,28842,28842
2494036,2494039,4,644088,161022
173641,173684,1,82038,82038
1629791,1629866,6,572112,95352
2582547,2582641,4,3183836,795959
3824235,3824242,1,137813,137813
1131749,1131800,6,1104216,184036
1114008,1114011,4,738036,184509
2130822,2130891,6,796314,132719
64385,64443,1,69396,69396
728924,729015,1,15696,15696
2703574,2703623,2,1613488,806744
1806307,1806371,4,596896,149224
965005,965042,1,37613,37613
1986756,1986776,1,136413,136413
2768357,2768407,1,4585,4585
3843216,3843251,4,735400,183850
1683449,1683529,1,69289,69289
1033652,1033739,1,77190,77190
1295513,1295583,2,52730,26365
2916348,2916433,1,25641,25641
2819383,2819456,6,1815516,302586
3534728,3534781,1,118569,118569
2774124,2774170,1,17258,17258
1316288,1316317,8,1019768,127471
810754,810790,2,285744,142872
2319527,2319588,1,31071,31071
1639117,1639124,1,18501,18501
508013,508069,1,58754,58754
313645,313667,1,64965,64965
3259655,3259754,4,616404,154101
3233488,3233572,2,226370,113185
3586251,3586272,6,269622,44937
1409033,1409063,1,141551,141551
3117,3179,8,1541080,192635
3714647,3714745,2,178376,89188
3203165,3203187,1,32741,32741
777406,777428,1,45777,45777
1237145,1237213,1,99471,99471
2418931,2418967,4,3593068,898267
147318,147333,1,61470,61470
3089908,3089953,1,107935,107935
958048,958076,2,173782,86891
1473389,1473407,6,376818,62803
2319274,2319352,1,85332,85332
1637638,1637644,4,631552,157888
1716314,1716398,1,36940,36940
3059094,3059168,1,143179,143179
2341626,2341653,4,227344,56836
3766273,3766300,2,42256,21128
1450720,1450757,1,115081,115081
266668,266682,2,16214,8107
2653766,2653790,6,445248,74208
920321,920325,6,310656,51776
2087986,2088039,2,150456,75228
2100563,2100625,1,124653,124653
2783209,2783270,1,32235,32235
1514727,1514799,1,95780,95780
145507,145572,4,578560,144640
2102416,2102501,2,186372,93186
2735366,2735427,2,97196,48598
1078955,1079012,8,1830664,228833
2286478,2286548,2,242430,121215
445917,445984,6,1213410,202235
3324880,3324904,2,201192,100596
476345,476412,1,94071,94071
1973731,1973768,6,6252114,1042019
2587026,2587108,2,291202,145601
44329,44337,2,202002,101001
946888,946913,1,94094,94094
3590710,3590726,1,97056,97056
3833555,3833574,4,254044,63511
392683,392723,1,828398,828398
167638,167710,2,80564,40282
3411393,3411479,2,27522,13761
2536470,2536472,1,99204,99204
2039790,2039855,1,15461,15461
1929075,1929154,1,88069,88069
1931880,1931896,1,96402,96402
2023264,2023312,2,126136,63068
2332087,2332164,1,22546,22546
3879350,3879377,1,34255,34255
440503,440591,4,647564,161891
499317,499395,2,9960,4980
3731856,3731899,6,5569236,928206
68390,68473,4,683812,170953
1931746,1931797,1,15137,15137
88031,88074,1,86289,86289
55859,55922,2,169874,84937
1952798,1952822,1,76686,76686
1118823,1118878,6,1092060,182010
2047809,2047896,2,198162,99081
3754689,3754691,6,2804808,467468
1322616,1322681,1,7889,7889
3029345,3029434,1,126807,126807
571292,571304,1,106620,106620
3464444,3464456,2,146846,73423
2987246,2987326,1,134548,134548
1072664,1072762,2,96406,48203
1776674,1776701,1,133632,133632
1342391,1342470,2,312554,156277
2761349,2761391,1,67730,67730
658374,658411,2,88046,44023
107866,107923,1,126329,126329
2746583,2746608,8,2600808,325101
600951,601002,2,76004,38002
2135901,2135922,4,4014952,1003738
1908081,1908132,1,4171,4171
2261926,2261941,2,90754,45377
3675746,3675812,4,500788,125197
2174811,2174826,4,537908,134477
2306662,2306694,1,75037,75037
3765085,3765114,2,315800,157900
2460096,2460128,1,58109,58109
2959716,2959783,1,58676,58676
3582001,3582041,1,65318,65318
3512093,3512178,4,125852,31463
2376606,2376696,2,234224,117112
1336588,1336643,8,475672,59459
2578708,2578749,2,168238,84119
1179782,1179840,1,69079,69079
1824725,1824755,1,129218,129218
3307478,3307541,1,865306,865306
1222472,1222498,6,671268,111878
2571420,2571465,1,107027,107027
3203742,3203806,1,25910,25910
2027871,2027925,4,438208,109552
3449626,3449650,4,713932,178483
1347882,1347912,6,350136,58356
2346927,2346931,1,138414,138414
1834203,1834215,2,147052,73526
585310,585333,8,1495768,186971
3352512,3352535,2,153262,76631
445061,445152,8,851680,106460
587805,587838,1,314212,314212
664004,664037,1,129926,129926
70165,70188,2,160680,80340
1446535,1446552,4,689476,172369
276634,276648,4,197760,49440
983583,983639,2,135760,67880
3149150,3149195,1,104793,104793
3189542,3189570,2,58226,29113
744715,744722,2,239728,119864
503012,503106,1,770676,770676
1138517,1138609,2,259992,129996
605747,605776,1,130664,130664
963954,963996,1,90684,90684
2680138,2680191,4,249340,62335
2610875,2610905,1,41286,41286
2302235,2302243,4,298552,74638
3645064,3645102,1,142816,142816
382062,382117,1,127929,127929
2868892,2868899,1,48743,48743
2553088,2553152,1,135412,135412
3465773,3465829,2,54956,27478
1145682,1145726,2,155406,77703
1172796,1172859,1,101596,101596
3021139,3021175,1,1010599,1010599
1678510,1678569,2,229588,114794
2214002,2214018,4,630024,157506
838436,838522,2,172854,86427
3606885,3606927,4,636228,159057
2538070,2538108,1,43841,43841
1503843,1503936,1,11508,11508
1003044,1003117,6,21798,3633
1412655,1412665,1,86193,86193
3827833,3827886,1,139159,139159
3485070,3485151,1,480291,480291
2408637,2408682,1,51420,51420
366130,366227,1,42605,42605
3749691,3749781,1,57333,57333
858072,858091,1,18813,18813
3219852,3219861,2,135062,67531
1609128,1609212,2,515482,257741
647556,647571,1,937333,937333
1221933,1221978,1,65949,65949
827841,827857,1,124964,124964
1009739,1009838,2,2308720,1154360
1007014,1007041,4,708952,177238
2498734,2498805,1,70836,70836
2638755,2638842,2,275926,137963
2691173,2691239,2,160176,80088
3577027,3577111,4,311148,77787
3002582,3002624,1,113197,113197
2598765,2598818,1,64149,64149
3625538,3625600,1,115014,115014
3638120,3638171,2,262588,131294
378942,379028,1,51156,51156
402385,402401,1,122857,122857
2127739,2127740,1,1063618,1063618
501159,501213,6,184134,30689
2142389,2142405,1,46513,46513
665960,665977,4,664260,166065
2790001,2790059,4,581724,145431
545321,545384,2,228568,114284
1888024,1888055,2,269496,134748
1931679,1931719,6,570216,95036
1471767,1471840,6,636834,106139
2256054,2256144,2,308000,154000
3431033,3431074,2,297656,148828
3197037,3197051,2,155676,77838
1030514,1030565,1,126415,126415
1248762,1248769,1,82992,82992
2451381,2451383,8,9512904,1189113
2924253,2924352,1,56354,56354
3834542,3834545,2,130848,65424
1218938,1219026,1,1101771,1101771
1356961,1357032,1,138309,138309
1995554,1995557,1,10609,10609
3610867,3610926,6,1195836,199306
3011529,3011568,1,140988,140988
3426296,3426351,1,17350,17350
3667519,3667525,1,103069,103069
3014455,3014493,1,51235,51235
367388,367472,1,897271,897271
2053587,2053596,2,42728,21364
2846545,2846552,2,87378,43689
3345495,3345542,1,9702,9702
1021824,1021839,6,5923242,987207
1929890,1929985,1,110057,110057
1974727,1974759,6,149658,24943
1748086,1748122,1,26809,26809
2385454,2385534,6,3409584,568264
2137530,2137541,1,104528,104528
2192954,2192973,2,245214,122607
1846349,1846431,1,33783,33783
3112257,3112298,1,24183,24183
1785828,1785898,1,129547,129547
756300,756386,2,151248,75624
3476056,3476099,1,71954,71954
3501291,3501370,2,299644,149822
1850857,1850858,1,125188,125188
1818315,1818383,2,266382,133191
2798363,2798410,1,46100,46100
1843321,1843389,1,556818,556818
1045479,1045535,6,694710,115785
1707251,1707283,1,88244,88244
1162887,1162981,2,236212,118106
1721290,1721329,2,141518,70759
2506149,2506213,2,233814,116907
1464219,1464294,1,115215,115215
2973301,2973365,2,1087496,543748
433262,433271,2,104696,52348
3874596,3874609,1,30395,30395
3797044,3797084,2,82528,41264
1252664,1252748,4,414096,103524
390799,390897,1,705250,705250
3379857,3379858,1,1229974,1229974
33178,33258,2,804672,402336
3191337,3191354,4,455288,113822
884578,884591,1,47131,47131
2646568,2646627,2,59194,29597
199677,199746,1,26623,26623
1477729,1477756,2,55804,27902
44169,44252,1,138159,138159
3665934,3665979,4,638620,159655
3559103,3559135,1,103188,103188
1666029,1666077,1,81761,81761
1995509,1995518,2,187578,93789
2058082,2058100,1,86642,86642
3729118,3729196,1,61367,61367
3058203,3058283,2,171628,85814
2365129,2365214,2,44948,22474
2907896,2907928,1,93715,93715
650537,650539,6,401430,66905
2015426,2015501,2,31752,15876
1800276,1800356,4,435324,108831
1116275,1116322,1,44421,44421
702208,702210,1,117194,117194
3629173,3629258,1,34642,34642
2807248,2807334,1,420784,420784
2207847,2207894,1,1201830,1201830
1187242,1187247,1,5226,5226
2384488,2384539,1,95244,95244
3432583,3432614,1,123210,123210
771493,771576,1,87485,87485
3486908,3486969,1,63165,63165
2906065,2906142,1,135109,135109
2683642,2683662,6,1203252,200542
1208341,1208413,2,152716,76358
482998,483012,1,86607,86607
2028777,2028849,8,78376,9797
992195,992241,1,71827,71827
1664630,1664721,2,213986,106993
427583,427609,1,6786,6786
2914625,2914696,1,116686,116686
691519,691555,1,52497,52497
2573002,2573046,4,263120,65780
818411,818467,1,41201,41201
2360196,2360225,1,50874,50874
3654494,3654523,1,38515,38515
907916,907938,1,99313,99313
3065187,3065240,1,110662,110662
1682648,1682736,4,555680,138920
3732053,3732138,1,6709,6709
911486,911500,6,1033296,172216
1642418,1642444,4,371764,92941
2981680,2981734,4,40568,10142
3232665,3232675,2,47418,23709
2149584,2149588,2,36550,18275
1425045,1425117,4,2439816,609954
1368669,1368671,1,92036,92036
109768,109857,2,304048,152024
2319062,2319104,2,155482,77741
2055493,2055522,1,30781,30781
3281328,3281427,2,1784614,892307
1101981,1102033,1,30954,30954
1536245,1536327,1,81172,81172
3569774,3569827,2,147912,73956
268184,268191,1,54143,54143
846992,847040,2,259458,129729
